Time (s);Linear Acceleration x (m/s^2);Linear Acceleration y (m/s^2);Linear Acceleration z (m/s^2);Absolute acceleration (m/s^2)
1,02052975;-0,286172601;0,466839944;0,278904585;0,614509608
1,03055075;-0,229024912;0,381820843;0,385583526;0,588994247
1,04057075;-0,079989983;0,278529194;0,386748877;0,483271769
1,05059175;0,066357712;0,23576032;0,375469598;0,448289742
1,06061175;0,273536147;-0,019788147;0,389400004;0,476283485
1,07063275;0,842883226;-0,704904651;0,330634317;1,147458824
1,08065275;0,751954272;-1,02058413;0,291191924;1,300699784
1,09067375;0,184566339;-0,706568769;0,370618747;0,818939811
1,10069375;0,229316396;-0,438679168;0,355651045;0,609518735
1,11071475;0,382469811;-0,221602457;0,249596002;0,507630741
1,12073475;0,301270916;0,018554385;0,194824548;0,359256224
1,13075575;0,053627373;0,292254948;0,195386465;0,355618785
1,14077675;-0,36312978;0,691553119;0,013442749;0,781210382
1,15079675;-0,678509004;0,728988163;-0,195511596;1,014900485
1,16081775;-0,628465609;0,508821782;-0,455060728;0,927873318
1,17083775;-0,402986156;0,374107781;-0,636232612;0,840919978
1,18085875;-0,310792449;0,281356907;-0,685977799;0,803939796
1,19087875;-0,324412916;0,185868952;-0,634345715;0,736332462
1,20089975;-0,268996332;0,01721011;-0,509962574;0,576816298
1,21091975;-0,192922266;-0,066708544;-0,42037329;0,467314384
1,22094075;-0,224519706;-0,054072711;-0,373737652;0,439332208
1,23096075;-0,230975543;-0,086880269;-0,359386831;0,435955017
1,24098175;-0,15201964;-0,123372157;-0,25449129;0,321086401
1,25100275;0,011306688;-0,114674424;-0,155855779;0,193827471
1,26102275;0,113071044;-0,066708544;0,049138246;0,140177239
1,27104375;0,117750717;-0,081942295;0,018788273;0,144681617
1,28106375;0,011575514;0,026600738;-0,084920282;0,089738766
1,29108475;0,036595749;0,075715595;-0,086447575;0,120603829
1,30110475;0,059262408;0,049275071;-0,025135426;0,08106698
1,31112575;0,011469021;0,035408984;0,045784868;0,059004989
1,32114575;0,04543166;-0,004076679;0,013804107;0,047657196
1,33116675;0,105880431;-0,010486397;-0,05793012;0,121146725
1,34118675;0,138327946;-0,035781451;-0,07973848;0,163625053
1,35120775;0,206920939;-0,051958943;-0,078113539;0,22719536
1,36122875;0,184419464;-0,010967622;0,015339586;0,185381041
1,37124875;0,076756912;-0,004280162;0,035611297;0,084723714
1,38126975;0,087207019;-0,062467559;-0,079881737;0,133747344
1,39128975;0,154357613;-0,095019009;-0,119526443;0,217120831
1,40131075;0,139885717;-0,043001009;-0,152372008;0,211268383
1,41133075;0,104972066;-0,023166668;-0,179966188;0,209627427
1,42135175;0,094172003;-0,03504938;-0,094907327;0,138218037
1,43137175;0,103702014;-0,029527854;-0,083983558;0,136672016
1,44139275;0,134637878;-0,01658972;-0,048445936;0,144047165
1,45141275;0,107786769;-0,045969055;-0,097774801;0,152614067
1,46143375;0,027108496;-0,03264559;-0,135946594;0,142415173
1,47145375;-0,035295182;-0,011742963;-0,09879631;0,105566841
1,48147475;-0,032599104;-0,005903349;-0,04486627;0,055772156
1,49149575;0,010969961;0,001563545;-0,01613773;0,019575778
1,50151575;0,037621022;0,001285218;-0,003473246;0,037802864
1,51153675;0,022982335;0,02334267;0,008986586;0,033968024
1,52155675;-0,059726823;0,058169271;-0,012944566;0,084371317
1,53157775;-0,079093605;0,070597528;0,073031139;0,128737549
1,54159775;-0,034893698;0,047105754;0,124543939;0,137650699
1,55161875;0,025893444;0,042022185;0,076912521;0,091388568
1,56163875;-0,052482415;0,0548118;0,022952076;0,079281366
1,57165975;-0,052458734;0,025072276;0,063668577;0,086221955
1,58167975;0,045132757;-0,033413914;0,107880544;0,121620998
1,59170075;0,059893907;-0,058318375;0,051288267;0,098075478
1,60172175;-0,005987805;-0,092500028;-0,064027011;0,112656856
1,61174175;-0,08808549;-0,08582777;-0,156926989;0,199377881
1,62176275;-0,097516756;-0,029817291;-0,154033787;0,184729521
1,63178275;-0,118134039;-0,078743284;-0,078739775;0,162345644
1,64180375;-0,046269017;-0,116357837;-0,096330539;0,157985889
1,65182375;0,006564194;-0,104593239;-0,145306233;0,179155618
1,66184475;0,046673828;-0,087483117;-0,089750667;0,133742006
1,67186475;0,00433169;-0,028784088;-0,02069505;0,035715156
1,68188575;-0,117592367;0,04326004;-0,007079224;0,125497057
1,69190575;-0,176160235;0,019765343;-0,032586533;0,180235899
1,70192675;-0,075688369;-0,035910675;-0,019227984;0,085953599
1,71194675;0,06483601;-0,072210774;0,023190057;0,099779171
1,72196775;0,053159998;-0,032778906;0,049728815;0,079833559
1,73198875;-0,055873654;0,009079556;0,069189518;0,089395151
1,74200875;-0,125802443;-0,031023572;0,044618348;0,137038366
1,75202975;-0,06742132;-0,052897421;-0,02418233;0,089042443
1,76204975;-0,041712173;-0,033677039;-0,034044244;0,063506368
1,77207075;-0,053258889;-0,057023801;-0,03753854;0,086587326
1,78209075;-0,018611359;-0,072478577;-0,020827782;0,07767447
1,79211175;-0,040485975;-0,028712752;0,012453985;0,05117263
1,80213175;-0,031228627;-0,008165637;0,037198232;0,049250515
1,81215275;0,00441589;0,00157524;0,057137237;0,057329271
1,82217275;0,001245676;-0,070871762;0,080723151;0,107427117
1,83219375;0,037459566;-0,093820914;0,067420151;0,121453941
1,84221475;0,057469176;-0,080858222;0,085373442;0,130879268
1,85223475;0,011279681;-0,024425574;0,053638848;0,060008049
1,86225575;-0,019774114;0,004218766;0,015941849;0,025747934
1,87227575;0,036236511;-0,001284633;-0,038281136;0,052727416
1,88229675;0,08841816;-0,053102074;-0,003898923;0,103212416
1,89231675;0,085922605;-0,09170773;0,054038798;0,136796175
1,90233775;0,071670674;-0,106152692;-0,025082216;0,130515122
1,912357208;0,055041668;-0,096748615;-0,141057646;0,179686224
1,922378208;0,035244641;-0,080914355;-0,184601861;0,204614673
1,932398208;0,000262467;-0,072141193;-0,117813209;0,138146201
1,942419208;0,027115074;-0,060320461;-0,058281537;0,088150569
1,952439208;0,081834305;-0,076621329;-0,016733562;0,113347667
1,962460208;0,093351931;-0,049021302;0,040151076;0,112826326
1,972481208;0,078374946;-0,028109905;0,070406908;0,109040963
1,982501208;0,070088966;-0,038855333;0,071461746;0,107373093
1,992522208;0,060434409;-0,024731968;0,050308274;0,082431247
2,002542208;0,00176659;-0,02268135;0,031429369;0,038799094
2,012563208;-0,018760134;-0,028426239;0,058089164;0,067337543
2,022583208;-0,045679289;0,005139703;0,082238749;0,094213725
2,032604208;-0,034777996;-0,005184141;0,055561413;0,065752984
2,042624208;0,015242412;-0,022684858;0,003345777;0,027534127
2,052645208;0,003223058;-0,014057291;0,072468637;0,073889775
2,062665208;-0,044341373;-0,004443299;0,068012474;0,081311726
2,072686208;-0,088713006;0,015614405;-0,028023366;0,094335126
2,082707208;-0,078211297;0,001558283;-0,048271104;0,09192135
2,092727208;-0,047119934;-0,061240813;-0,004260281;0,077387824
2,102748208;-0,02991388;-0,019457195;-0,021705449;0,041767801
2,112768208;-0,056247072;0,004464934;-0,073959677;0,093025279
2,122789208;-0,067009493;-0,047109262;-0,035768588;0,089380908
2,132809208;-0,050231018;-0,056160752;0,039889705;0,085254758
2,142830208;-0,069261987;-0,009455532;0,034318478;0,07787418
2,152850208;-0,064301867;-0,011451772;-0,058046479;0,087380015
2,162871208;-0,099304506;-0,04946686;-0,049549305;0,121505098
2,172891208;-0,155494275;-0,022428165;0,034345375;0,160813858
2,182912208;-0,141080961;-0,001440169;0,094710276;0,169929244
2,192932208;-0,091727501;-0,05043282;0,067755781;0,124692621
2,202953208;-0,065308721;-0,099602056;-0,041058564;0,125982555
2,212974208;0,003525031;-0,08541788;-0,120879489;0,148055702
2,222994208;0,11863478;-0,089416791;-0,16074756;0,218882049
2,233015208;0,223016277;-0,148081906;-0,230603076;0,353330283
2,243035208;0,341305632;-0,151114857;-0,276728836;0,4646548
2,253056208;0,42278238;-0,092052716;-0,319493033;0,537860987
2,263076208;0,34050566;-0,093744316;-0,385833787;0,523067694
2,273097208;0,163273776;-0,039541796;-0,452632964;0,482802733
2,283117208;-0,018342606;0,070346682;-0,441968812;0,447907956
2,293138208;-0,112083961;0,146500234;-0,376794577;0,419522688
2,303158208;-0,168763873;0,141844681;-0,25128994;0,334286991
2,313179208;-0,215125277;0,205933088;-0,115752066;0,319508782
2,323199208;-0,270439937;0,250564885;-0,058613074;0,373304184
2,333220208;-0,316007471;0,218781175;0,006548882;0,384407092
2,343241208;-0,3173554;0,210896789;0,192559336;0,426932084
2,353261208;-0,283912397;0,249236982;0,327209018;0,49979102
2,363282208;-0,197447828;0,21188263;0,505253227;0,582375065
2,373302208;-0,214487528;0,126388736;0,594704517;0,644711156
2,383323208;-0,15533841;0,114562742;0,447258203;0,487128878
2,393343208;-0,148518108;0,08198498;0,272273843;0,320799331
2,403364208;-0,225894404;0,045612375;0,158571226;0,279738457
2,413384208;-0,281331472;0,063965616;0,049255775;0,292686058
2,423405208;-0,362933386;0,046186572;-0,039150617;0,367949199
2,433425208;-0,480934218;0,050162678;-0,099979202;0,493771058
2,443446208;-0,589832982;0,064716983;-0,046526295;0,595194028
2,453466208;-0,54282283;0,046134531;0,011840612;0,544908451
2,463487208;-0,469407419;0,048198014;0,068372662;0,476803099
2,473507208;-0,517011064;-0,008426422;0,246291155;0,572739712
2,483528208;-0,454317108;-0,125001191;0,290242921;0,553416919
2,493549208;-0,302152091;-0,147473211;0,231379586;0,408143047
2,503569208;-0,213808995;-0,166771946;0,119441659;0,296299643
2,513590208;-0,194853638;-0,230575594;0,079360165;0,312139521
2,523610208;-0,044905575;-0,312618461;0,048392726;0,319513175
2,533631208;0,045009463;-0,275947064;-0,083906375;0,29191251
2,543651208;0,154458057;-0,251574699;-0,268622841;0,399130745
2,553672208;0,229890318;-0,230524138;-0,224409705;0,395412003
2,563692208;0,219899163;-0,194535111;-0,077727038;0,303712106
2,573713208;0,162647393;-0,128776739;0,007870352;0,207604348
2,583733208;0,169877786;-0,062065855;0,057010353;0,189633364
2,593754208;0,248810556;-0,04573809;0,148458467;0,29332334
2,603774208;0,279484008;-0,079261932;0,295545176;0,414416114
2,613795208;0,247024597;-0,137390857;0,265053701;0,387493049
2,623816208;0,21654023;-0,145609703;0,074577727;0,271392141
2,633836208;0,180862457;-0,16360334;-0,023178948;0,244978662
2,643857208;0,170292719;-0,197033626;-0,038415037;0,263244326
2,653877208;0,158333939;-0,20686338;-0,157341557;0,304332811
2,663898208;0,117912776;-0,188220702;-0,316997441;0,387063087
2,673918208;0,107301067;-0,185457308;-0,359989094;0,418927297
2,683939208;0,143910996;-0,190299972;-0,266870431;0,357972458
2,693959208;0,175749743;-0,200888695;-0,137769756;0,300374342
2,703980208;0,155481009;-0,130107565;-0,021528279;0,203876898
2,714000208;0,168563642;-0,056768278;-0,011869848;0,178261696
2,724021208;0,104115778;-0,01099335;0,032784753;0,109707743
2,734042208;0,117054149;0,036829273;0,051145011;0,132943151
2,744062208;0,083932578;0,068162162;0,076451175;0,132421827
2,754083208;0,090250842;0,106580123;0,113810205;0,180159096
2,764103208;0,066094185;0,067024879;0,038100457;0,101550089
2,774124208;0,031071812;0,046806961;-0,027110031;0,062380308
2,784144208;0,093153034;0,089424393;0,00489295;0,129221325
2,794165208;0,148264796;0,128713589;0,080444239;0,212181321
2,804185208;0,144846733;0,123648146;0,105817646;0,217868801
2,814206208;0,092154421;0,16243682;0,058986127;0,195850762
2,824226208;0,067683549;0,151437038;0,055462595;0,17490094
2,834247208;-0,016918571;0,071971039;0,200486991;0,213684586
2,844267208;-0,021880701;0,08472674;0,148021095;0,171952406
2,854288208;-0,015084501;0,129019398;-0,009684743;0,130258748
2,864308208;-0,008491729;0,117798591;-0,115930991;0,165495052
2,874329208;-0,065865778;0,099045401;-0,099861673;0,155308229
2,884350208;-0,089208813;0,117582829;0,04154856;0,153330417
2,894370208;-0,106781377;0,108089874;0,151836403;0,21480218
2,904391208;-0,1397596;0,093066038;0,214824949;0,27266058
2,914412125;-0,080392308;0,02277432;0,307588102;0,318735052
2,924433125;-0,001582366;-0,020369945;0,423886882;0,42437899
2,934453125;-0,003127566;-0,055453824;0,446081159;0,449525648
2,944474125;-0,015320034;-0,072287958;0,379963768;0,387082313
2,954494125;0,072935098;-0,082845106;0,284868745;0,30550457
2,964515125;0,061210115;-0,081021359;0,139901066;0,172868294
2,974535125;-0,015130694;-0,060524529;-0,034407356;0,071246212
2,984556125;-0,082913481;-0,094479895;-0,327749301;0,351028062
2,994576125;-0,082844119;-0,074896401;-0,537504714;0,548984459
3,004597125;-0,088376645;-0,1336042;-0,678060669;0,69672576
3,014618125;-0,048595076;-0,158319796;-0,693930012;0,713418181
3,024638125;-0,045993285;-0,081494399;-0,520615032;0,528958156
3,034659125;-0,013603364;-0,037929718;-0,302904482;0,30557297
3,044679125;0,005296627;-0,023208768;-0,125436809;0,127675739
3,054700125;0,020485464;-0,034154756;0,058554018;0,070815073
3,064720125;0,027429873;-0,074071943;0,171234541;0,188574438
3,074741125;0,084778889;-0,088227468;0,213249709;0,245859685
3,084761125;0,131157396;-0,115400063;0,164772198;0,240144362
3,094782125;0,102667861;-0,120148003;-9,53096E-05;0,158038733
3,104802125;0,027588771;-0,095018424;-0,175296017;0,201291666
3,114823125;-0,073612389;-0,048107967;-0,323315942;0,335061724
3,124843125;-0,171575434;0,025485089;-0,494170999;0,523729506
3,134864125;-0,263581555;0,072321872;-0,510380065;0,57895898
3,144884125;-0,324326853;0,083828022;-0,283147325;0,438619941
3,154905125;-0,375757792;0,11332898;0,041348585;0,394648048
3,164926125;-0,35357331;0,141756388;0,19851648;0,429555295
3,174946125;-0,333815203;0,089627291;0,266747054;0,436600082
3,184967125;-0,244926561;0,040104883;0,197775053;0,31735216
3,194987125;-0,152697625;0,011367572;0,098845426;0,182253133
3,205008125;-0,175665744;0,012877323;0,040315967;0,180692159
3,215028125;-0,230176741;0,019794579;-0,105774377;0,254089307
3,225049125;-0,195224899;-0,031147533;-0,235178522;0,307232595
3,235069125;-0,155422683;-0,021726499;-0,259231043;0,303032977
3,245090125;-0,151823576;0,036794189;-0,338039231;0,372390564
3,255110125;-0,144954267;0,023907511;-0,379400096;0,406851006
3,265131125;-0,09573606;-0,000605772;-0,273357332;0,289637689
3,275151125;-0,102317211;0,070179452;-0,067079258;0,141044652
3,285172125;-0,144455134;0,156374427;0,035117792;0,215762616
3,295192125;-0,183970325;0,120960181;0,110488402;0,246341496
3,305213125;-0,100609276;0,072863908;0,117792744;0,171191431
3,315234125;-0,015122471;0,086868575;0,084109274;0,121857328
3,325254125;0,024568392;0,068269751;0,018738572;0,074936632
3,335275125;0,071852413;0,038359489;-0,030767464;0,087068114
3,345295125;0,058437293;0,052844796;-0,064553261;0,101855845
3,355316125;-0,014812678;0,049009607;-0,126922587;0,136860148
3,365336125;-0,066506852;-0,001998578;-0,130927929;0,14686483
3,375357125;-0,023384989;-0,003033535;-0,131327879;0,133428152
3,385377125;0,0157251;0,062986207;-0,106998199;0,12515253
3,395398125;-0,030177188;0,092621065;-0,005317458;0,097558187
3,405418125;-0,04262368;0,078342749;0,059657387;0,107300365
3,415439125;0,004101603;0,082795404;0,013625767;0,084009307
3,425459125;-0,060433715;0,06853346;-0,01070976;0,091998739
3,435480125;-0,052723942;0,004661985;0,043576959;0,068560189
3,445501125;-0,051054123;-0,01038407;0,052640728;0,074063477
3,455521125;-0,085909595;-0,012187352;-0,094703259;0,128443362
3,465542125;-0,116687584;-0,027270244;-0,13664826;0,181748193
3,475562125;-0,057850232;-0,02320526;-0,153988763;0,166125472
3,485583125;-0,00941208;-0,016351739;-0,150759931;0,151935918
3,495603125;-0,001727962;-0,030307873;-0,16453714;0,167314146
3,505624125;0,025458083;-0,018443872;-0,108893867;0,113340922
3,515644125;-0,007676225;-0,010960606;-0,042153162;0,044226105
3,525665125;-0,061707933;-0,034545935;-0,066437234;0,097031936
3,535685125;-0,091617647;-0,035152876;-0,089906788;0,13308925
3,545706125;-0,084279172;-0,033346671;-0,111654922;0,143811685
3,555726125;-0,04715699;-0,04757587;-0,054015409;0,086051784
3,565747125;0,02729155;-0,021027757;-0,018984155;0,039336922
3,575767125;0,060104736;-0,015172355;0,007654005;0,062460895
3,585788125;0,089423296;-0,02470624;0,019309845;0,094761777
3,595809125;0,0688362;-0,023775364;-0,056730271;0,092314755
3,605829125;0,066106354;-0,027435721;-0,153550222;0,169412041
3,615850125;0,108710776;-0,055857282;-0,198884854;0,233437902
3,625870125;0,132818846;-0,066249538;-0,156331158;0,21556734
3,635891125;0,122022729;-0,054535811;-0,061560071;0,147150751
3,645911125;0,052906265;-0,03119548;0,018770732;0,064222825
3,655932125;0,073984308;-0,038874044;0,001838949;0,083595759
3,665952125;0,070423134;-0,022986574;0,027627509;0,07906377
3,675973125;0,060600068;0,014229199;-0,01279897;0,063550389
3,685993125;0,022995272;0,044901938;-0,079928514;0,094517374
3,696014125;0,03366052;0,032967187;-0,069346808;0,083838212
3,706034125;0,071991065;0,01911104;-0,050211795;0,089828557
3,716055125;0,076238337;0,027860228;-0,019870593;0,083566242
3,726075125;0,095958035;-0,000415152;-0,030591463;0,1007172
3,736096125;0,100283147;-0,009425712;-0,054130599;0,114348919
3,746117125;0,062333512;0,021703695;-0,097991733;0,118147775
3,756137125;0,021427341;0,022820513;-0,135739018;0,139301787
3,766158125;0,009904854;-0,012983158;-0,11269748;0,113874451
3,776178125;0,034014642;0,014228615;-0,092647378;0,099714522
3,786199125;0,034686085;0,019592265;-0,116291764;0,122925814
3,796219125;-0,037970722;0,044783825;-0,183796699;0,192947126
3,806240125;-0,02557404;0,035983765;-0,147511802;0,153975955
3,816260125;0,04079617;0,020900872;-0,035087387;0,057726066
3,826281125;0,104376088;0,075489893;-0,035012543;0,133487714
3,836301125;0,072024687;0,096685465;0,007013735;0,120767658
3,846322125;0,031046595;0,043882184;0,054396647;0,076475698
3,856342125;0,059697367;0,021470976;-0,000700496;0,063445009
3,866363125;0,019541468;0,02398294;-0,045425849;0,054959604
3,876383125;-0,000853328;0,019685236;-0,026454558;0,032986063
3,886404125;-0,033146477;0,02019102;0,084447243;0,092939244
3,896425125;-0,019419846;0,053360521;0,041897639;0,07056832
3,906445125;0,001310434;0,073591887;0,017908852;0,075750974
3,916465708;0,001980013;0,013333406;0,038216232;0,040523827
3,926485708;0,011452722;-0,017275599;0,035793146;0,04136134
3,936506708;-0,036110138;0,031431708;0,025992628;0,054474866
3,946526708;-0,061216474;0,048947042;-0,066373499;0,102706918
3,956547708;-0,077534518;0,03154222;-0,150597378;0,172296499
3,966567708;-0,053029861;0,000642609;-0,145369967;0,154741741
3,976588708;-0,034805697;-0,028992834;-0,084657742;0,096015386
3,986608708;-0,067207751;-0,028779995;-0,041031082;0,083837459
3,996629708;-0,089567284;-0,062302083;-0,025254124;0,111989369
4,006649708;-0,061786285;-0,099755838;-0,075733722;0,139658043
4,016670708;-0,040605404;-0,105210121;-0,154598043;0,19135967
4,026690708;-0,070414875;-0,054790165;-0,200067161;0,219059549
4,036711708;-0,0946347;-0,013069112;-0,208899965;0,229707909
4,046732708;-0,041444334;-0,008628736;-0,136388644;0,142807388
4,056752708;0,009481041;-0,018393586;-0,019309845;0,028303432
4,066773708;0,027873238;0,001402162;0,024125612;0,036890766
4,076793708;0,0164135;0,015137272;-0,013835097;0,026266897
4,086814708;0,001669892;0,03328469;0,000812763;0,033336463
4,096834708;0,014532743;0,030838215;0,036345708;0,049831783
4,106855708;0,00519547;0,004614623;0,007865674;0,010495546
4,116875708;0,002806298;0,003679068;-0,016723037;0,017351392
4,126896708;0,004200859;-0,024051352;0,026886667;0,036318144
4,136916708;0,03199326;-0,035191467;0,017749808;0,050764788
4,146937708;0,064551434;-0,060266082;-0,029188716;0,09301005
4,156957708;0,089455748;-0,088077194;-0,119686072;0,173449356
4,166978708;0,074222363;-0,077014847;-0,101349204;0,147349608
4,176998708;0,011817588;-0,048955813;-0,084999804;0,09879926
4,187019708;0,031679849;-0,020722532;-0,11842015;0,124323643
4,197040708;0,057098865;-0,011582749;-0,10572526;0,120715662
4,207060708;0,096592567;-0,017386696;-0,05142977;0,110803621
4,217081708;0,128899092;-0,034672235;-0,015565288;0,134385334
4,227101708;0,133125313;0,000522156;-0,056544914;0,144637301
4,237122708;0,117521068;0,017468557;-0,134552034;0,179500979
4,247142708;0,091155607;-0,030936449;-0,121564783;0,155062584
4,257163708;0,093407077;-0,077973205;-0,090549982;0,151670703
4,267183708;0,109149828;-0,039587989;-0,135264809;0,178262342
4,277204708;0,073268097;-0,012656883;-0,136136629;0,155117995
4,287224708;0,025829783;-0,002397943;0,041750289;0,04915297
4,297245708;0,020273101;0,014744924;0,170721155;0,172551802
4,307265708;0,086411834;0,011121404;0,063130633;0,1075926
4,317286708;0,053490548;0,00476665;-0,092194803;0,106695086
4,327306708;0,026971525;0,000716284;-0,12462697;0,127514147
4,337327708;0,045598927;-0,011430137;-0,083645589;0,095950481
4,347348708;0,008116666;-0,034383382;-0,071192189;0,07947594
4,357368708;0,043563803;-0,052734284;-0,122527235;0,140326879
4,367389708;0,036172557;0,000705759;-0,129241008;0,1342095
4,377409708;-0,015337539;0,000950173;-0,137721224;0,138575895
4,387430708;-0,014443646;0,02143063;-0,290596093;0,291743003
4,397450708;-0,037107308;0,057322009;-0,505543249;0,510134042
4,407471708;0,005616397;-0,014325094;-0,417950789;0,418233923
4,417491708;0,031013851;-0,107796929;-0,206358765;0,234874385
4,427512708;0,084126596;-0,068963816;-0,121153724;0,162823576
4,437532708;0,079903225;-0,069199458;-0,03218249;0,110493453
4,447553708;0,027919724;-0,019825569;-0,085450625;0,09205636
4,457573708;-0,016557122;0,070048474;-0,230365679;0,241348861
4,467594708;-0,054508475;0,088379495;-0,323000777;0,339281021
4,477614708;-0,09697768;0,028083592;-0,408319255;0,420616182
4,487635708;-0,133455534;-0,053103828;-0,518953838;0,538464002
4,497656708;-0,231552663;-0,1425405;-0,392713037;0,477658831
4,507676708;-0,340606159;-0,061549546;-0,596464528;0,689616441
4,517697708;-0,259477577;0,025880946;-0,341323612;0,429534917
4,527717708;-0,025751284;-0,153056132;-0,048830683;0,162707541
4,537738708;-0,093706528;-0,150866935;0,384675454;0,423694407
4,547758708;-0,024843577;-0,004212334;0,95910592;0,959436872
4,557779708;0,269575426;0,016661056;1,240160526;1,269230724
4,567799708;0,376509159;-0,026846321;1,281822522;1,336244308
4,577820708;0,337177206;0,006128467;1,260001883;1,304350709
4,587840708;0,37776463;0,197823585;0,936552039;1,029062684
4,597861708;0,163768451;0,224933031;0,543553074;0,61062666
4,607881708;-0,019677562;0,122738904;0,145169992;0,191118737
4,617902708;-0,176065291;0,012163963;-0,107218639;0,206501296
4,627922708;-0,206059826;-0,07377432;-0,361350911;0,42246631
4,637943708;-0,126634904;-0,109993143;-0,496364874;0,523939862
4,647963708;-0,156283795;-0,147032331;-0,433613725;0,483801606
4,657984708;-0,136905099;-0,195823252;-0,334794027;0,411311065
4,668005708;-0,042071009;-0,165929947;-0,179746917;0,248216985
4,678025708;0,043001009;-0,105520608;-0,070235;0,133853056
4,688046708;-0,047786735;-0,061812086;-0,068102521;0,103644872
4,698066708;-0,1055649;0,000549638;-0,006838319;0,105787584
4,708087708;-0,06499626;-0,003994818;0,108776338;0,126778405
4,718107708;0,017011816;-0,030412538;0,229248276;0,231881643
4,728128708;0,032444372;-0,014597574;0,243207918;0,245796294
4,738148708;-0,066070979;-0,005851309;0,16781392;0,180447011
4,748169708;-0,099354719;0,005922645;-0,033292876;0,104951672
4,758189708;-0,111694829;0,012203724;-0,209144379;0,237415326
4,768210708;-0,080890747;-0,031755643;-0,251708601;0,266287351
4,778230708;-0,006805063;-0,064546829;-0,126318569;0,142017544
4,788251708;-0,045459982;-0,080740108;-0,011481593;0,093367028
4,798271708;-0,103856856;-0,076607881;-0,083547941;0,153737674
4,808292708;-0,100725087;-0,082925212;-0,14559567;0,195499957
4,818313708;-0,090755511;-0,100977321;-0,083786507;0,159540468
4,828333708;-0,007003795;-0,063626477;-0,061943648;0,089075234
4,838354708;0,021261207;-0,068998314;-0,047623233;0,086491494
4,848374708;-0,010499699;-0,071730718;0,0607859;0,094606898
4,858395708;-0,06185806;-0,069938546;0,050386627;0,106097276
4,868415708;-0,027048416;-0,069880659;-0,052224407;0,091336257
4,878436708;0,069827815;-0,088640866;-0,095841712;0,148049858
4,888456708;0,103415756;-0,129575468;-0,003000791;0,165812018
4,898477708;0,020840281;-0,130277719;0,146306691;0,197008247
4,908497708;-0,068265439;-0,063000825;0,113630111;0,146768785
4,918519083;-0,180827191;-0,055384242;-0,014331526;0,18966096
4,928539083;-0,117256774;-0,013809369;-0,145030829;0,18701281
4,938560083;-0,003232048;0,009759003;-0,160944611;0,161272602
4,948580083;0,070472251;-0,08373973;-0,134589456;0,173473347
4,958601083;0,008244062;-0,062482177;-0,153056717;0,165524456
4,968621083;-0,038064351;-0,007941104;-0,101860836;0,109030206
4,978642083;-0,044283595;0,043542461;-0,04634854;0,077493031
4,988663083;-0,032191115;0,006277571;0,007799016;0,033712022
4,998683083;-0,088496074;0,030052934;0,094047786;0,132588537
5,008704083;-0,130523594;0,040451038;0,084799245;0,160821662
5,018724083;-0,106630556;0,010518556;-0,016489733;0,108409532
5,028745083;-0,022599635;-0,014107577;-0,102399949;0,105808869
5,038765083;-0,107139702;-0,138628128;-0,25718101;0,311189243
5,048786083;-0,097558016;-0,135940163;-0,197597882;0,258925119
5,058806083;0,138150118;-0,05483168;-0,060309936;0,160403418
5,068827083;-0,016289393;-0,175308296;-0,005125085;0,176138041
5,078847083;-0,426296885;-0,450934932;-0,169788525;0,643350208
5,088868083;-0,141809378;0,19400009;-0,045547471;0,244582311
5,098888083;0,086503343;0,127127824;-0,006866385;0,153920301
5,108909083;-0,001322202;-0,11565968;0,063266873;0,131839323
5,118929083;-0,131648891;-0,149146099;0,08345614;0,215733439
5,128950083;-0,072599468;-0,031586074;-0,098568853;0,126428563
5,138970083;-0,020389387;0,017488437;-0,236070807;0,237594189
5,148991083;0,048804151;0,00014735;-0,037809851;0,061736955
5,159012083;0,159004359;-0,044754589;0,15018281;0,223249268
5,169032083;0,191231945;-0,055093635;0,252109135;0,321191503
5,179053083;0,040573756;0,03791627;0,286986607;0,292310085
5,189073083;-0,067716166;0,180415839;0,185136296;0,267227997
5,199094083;0,011079012;0,210879248;0,080975751;0,226163379
5,209114083;0,098113282;0,069598238;0,123096169;0,172112747
5,219135083;0,12078111;-0,027222297;0,085137799;0,15025836
5,229155083;0,058137111;-0,018101225;-0,037187122;0,07134746
5,239176083;-0,014442915;-0,045401291;-0,132143565;0,140469914
5,249196083;-0,165913721;-0,022742161;-0,149700415;0,224621421
5,259217083;-0,139928402;-0,015599202;-0,139961293;0,198525707
5,269237083;-0,002599087;-0,009685328;-0,045178512;0,046278059
5,279258083;0,018387885;-0,034679251;0,003082652;0,039373437
5,289278083;-0,000600801;0,001660609;0,015489274;0,015589618
5,299299083;-0,028337215;0,074735602;0,013704704;0,081093939
5,309319083;0,030118496;0,092697079;-0,061185265;0,115080445
5,319340083;-0,005716457;0,041970145;-0,074963644;0,086102954
5,329361083;-0,106693998;0,01179208;-0,09500439;0,143347468
5,339381083;-0,090300232;-0,019316277;-0,115956134;0,148233179
5,349402083;0,0165398;-0,045010697;-0,1802451;0,186514943
5,359422083;0,079694187;-0,072237672;-0,138112403;0,17505565
5,369443083;0,082699291;-0,06811363;-0,056126838;0,12094983
5,379463083;0,119007576;-0,087964928;0,061074752;0,160096087
5,389484083;0,095451337;-0,113199756;0,187510266;0,238925181
5,399504083;0,065532669;-0,123121312;0,174405486;0,223317401
5,409525083;-0,016094534;-0,128749841;-0,049185609;0,138761593
